protein,rank
PLXA2_HUMAN,0.00954328358045571
VEGFA_HUMAN,0.02014188790519247
EFNA5_HUMAN,0.01114560463690573
EFNB2_HUMAN,0.013964156438284855
NRP2_HUMAN,0.008013545215028388
EFNA4_HUMAN,0.010070480031643429
PSB9_HUMAN,0.020796907957621666
PRS8_HUMAN,0.023156002743712257
SNX3_HUMAN,0.015302140919489603
PRS7_HUMAN,0.0231229929524711
BEST3_HUMAN,0.008729176040830875
ANGT_HUMAN,0.015196862781619693
PSD11_HUMAN,0.02214540565516119
PSME1_HUMAN,0.021134770222052464
PSMD4_HUMAN,0.021286836817080265
CLCN3_HUMAN,0.010595907857967973
PSB4_HUMAN,0.02144086505410378
AAKB2_HUMAN,0.016508705512467636
RHOQ_HUMAN,0.01433832399935944
TRY1_HUMAN,0.008818656638422635
1433G_HUMAN,0.03468737580732683
PSB11_HUMAN,0.021177303686937363
S26A3_HUMAN,0.016616659819097993
PSA6_HUMAN,0.021651668527558038
PSB1_HUMAN,0.021212268895146914
PRS6B_HUMAN,0.023221098590289573
BEST2_HUMAN,0.003751564207037394
ERLEC_HUMAN,0.2750079661268598
BEST4_HUMAN,0.0028158506228487803
KAP0_HUMAN,0.020664559811000894
C9J0E9_HUMAN,0.021344579475144905
KAP2_HUMAN,0.1157527575504358
PSA1_HUMAN,0.021513298136322363
KAP3_HUMAN,0.08097242307689795
PSB7_HUMAN,0.021160556407774884
RN185_HUMAN,0.035405170931662566
DNJA1_HUMAN,0.03228559293658926
EZRI_HUMAN,0.024210405945406827
PSME4_HUMAN,0.021221749621557078
FLNA_HUMAN,0.032568383009777616
AAKG3_HUMAN,0.015303822931347261
BEST1_HUMAN,0.008709218888133233
AAPK1_HUMAN,0.016746622048066123
ERLN1_HUMAN,0.04934304782022603
CCL4_HUMAN,0.015524417397381826
S4A7_HUMAN,0.0047709740257073025
PRS10_HUMAN,0.021359023917993925
UBP10_HUMAN,0.043833931022182915
FLNC_HUMAN,0.015140212042286385
DERL1_HUMAN,0.0573597085053287
KAPCA_HUMAN,0.05372094329557488
PSMA8_HUMAN,0.02112098348335856
RNF5_HUMAN,0.03543198408855713
ANO1_HUMAN,0.005641050960660541
OS9_HUMAN,0.21753400172818166
S26A8_HUMAN,0.007512574445118853
SCNNG_HUMAN,0.010774968891070618
PSA2_HUMAN,0.021889805080878812
SCNNB_HUMAN,0.010696337218074137
S4A4_HUMAN,0.0067217416505306864
PSMD5_HUMAN,0.022026655727038196
CLCN2_HUMAN,0.009729754516702088
NHRF1_HUMAN,0.1915374330244523
AAKG2_HUMAN,0.016906096471267004
S12A2_HUMAN,0.007997732492940847
S26A9_HUMAN,0.0021654265706845493
KAPCG_HUMAN,0.0198531433147124
PSA3_HUMAN,0.02317931428542012
DERL3_HUMAN,0.03884289157600228
CALX_HUMAN,0.04056782706653316
PSME3_HUMAN,0.022850251450851206
PSB2_HUMAN,0.021231649230141553
SDF1_HUMAN,0.015439469759806979
PSMF1_HUMAN,0.021211386920995053
PSD10_HUMAN,0.020963829024317843
